,CourseFull,mean,std
2788,SHS 450: Intro Audiol & Hear Disorders,2.98804945054945,0.9905973450997866
2789,AAS 365/MACS 365: Asian American Media and Film,3.2012068965517235,1.0282125058536378
2790,CINE 193: Undergraduate Seminar,3.4284000000000003,0.7804495114996229
2791,ECE 498: Principles of Safe Autonomy,3.667428571428571,0.4360035573717448
2792,MACS 203: Contemporary Movies,3.405821428571429,0.6899725953963383
2793,BADM 395: Negotiations,3.2929885057471266,0.49445340759436096
2794,CI 499: Make Sense of Math and Science,3.764583333333333,0.31158170633434534
2795,ECON 590: Advanced Student Seminar,3.9106666666666663,0.22775620494047769
2796,ECE 313/MATH 362: Probability with Engrg Applic,2.7015259314735065,0.9732149044603217
2797,IB 463/NRES 463: Ichthyology,3.6205263157894736,0.5468904795988866
2798,UP 460: Transportation/Land Use Policy,3.7129411764705877,0.3556562237343371
2799,HIST 281/AAS 281/AFRO 281/LLS 281: Constructing Race in America,3.28973474801061,0.9617391042833264
2800,UP 185: Cities in a Global Perspective,3.3006027397260276,0.9259578785610101
2801,CS 498: Applied Cryptography,3.3754166666666667,1.0424289710681598
2802,ABE 457: NPS Pollution Processes,3.8728571428571428,0.3169368700417115
2803,KIN 259/HDFS 259: Motor Development and Control,3.0852173913043477,0.7818975461125308
2804,CHBE 471: Biochemical Engineering,3.1004966139954853,0.8511285705861326
2805,ME 330: Engineering Materials,3.391406140963014,0.6570460957688432
2806,HIST 446: England Under Tudors 1485-1603,3.272222222222222,0.8470573610089852
2807,AFRO 298: Exploring the Civil Rights Mov,3.8475,0.3039634024023287
2808,CS 428/CS 429/CSE 429: Software Engineering II,3.5082412060301507,0.5558871058793932
2809,MUS 273: Marching Illini,3.990353697749196,0.09774073410656375
2810,ENGL 300: Economic Subjects,3.5804347826086955,0.41946630958531894
2811,ADV 390: Content Creation,3.0450898634076204,0.6543535363360617
2812,AGCM 230: Ag & Env Photography,3.526,0.6497637177381397
2813,PHYS 225: Relativity & Math Applications,3.0517190305206463,0.9473683468487373
2814,MATH 402: Non Euclidean Geometry,3.209589371980676,0.8372185231701572
2815,HIST 396: Darwin and the Darwinian Rev,3.879090909090909,0.2697963725564673
2816,CS 598: Adv Social&Information Network,3.88875,0.22980630430865032
2817,NPRE 451: NPRE Laboratory,3.1647794117647057,1.0275105315846165
2818,HIST 460: Russia to Peter the Great,3.0751851851851852,0.8136400622459738
2819,DANC 101: Modern Dance I,3.7625735294117644,0.6246334175803689
2820,CEE 498: High Speed Rail Engineering,3.373823529411765,0.522691083583919
2821,ENGL 253: How We Read: Digital Cult. Ed.,3.5425925925925923,0.3771294363968187
2822,MS 464: Film Festivals,3.5884000000000005,0.3305471827137542
2823,CEE 598: Trans Soil Stablization,3.5892307692307694,0.3851864990537109
2824,MUS 408: Music since World War II,3.5226086956521736,0.7787795211310331
2825,ECE 598: 2D Material Electr & Photonics,3.623695652173913,0.4317626093707763
2826,ARCH 233: Construction of Buildings,3.1814446529080675,0.9679131607285639
2827,ACE 199: Agribus Leadership and Policy,3.79906976744186,0.3379405063471653
2828,MATH 101: Thinking Mathematically,2.499257142857143,1.1195361371786887
2829,ARCH 210: Intro to the Hist of Arch,3.1580429777436687,0.9551412401505932
2830,PS 398: Strategic Interntl Relations,2.6405263157894736,0.6978423414482712
2831,MATH 489: Dynamics & Differential Eqns,3.3477083333333333,1.029397557602126
2832,YDSH 320/CWL 320/ENGL 359/JS 320/REL 320: Lit Responses to the Holocaust,3.440061349693252,0.7689507606536551
2833,FSHN 595: Genetics Epigenetics Nutrition,3.9742307692307692,0.12884615384615383
2834,ECE 290: Computer Engineering I,2.869923871669386,0.9742186644524424
2835,EOL 574: Diversity in Higher Education,3.560714285714286,0.36911020974605335
2836,MDIA 320: Media Sales Management,3.725456053067994,0.5901717848481544
2837,MATH 249: Honors Supplement,3.570619834710744,0.6481359381467193
2838,MATH 442: Intro Partial Diff Equations,2.920719424460432,1.1429224228628303
2839,CMN 375: American SciFi-Homeland Attack,2.932950819672131,0.8453059282504729
2840,MCB 300: Microbiology,3.04428626247122,0.7214108561348863
2841,KIN 136: Movement Skills-Racquet,3.8191428571428574,0.6778047398079498
2842,IS 590: Project Management for LIS,3.8623076923076924,0.3259372012698115
2843,SPED 322/PSYC 322/REHB 322: Intro Intellectual Disability,3.459878714372347,0.8328508966045846
2844,SOC 163: Social Problems,3.392573839662447,0.9542614391961639
2845,FSHN 573: Advanced Food Microbiology,3.8827450980392153,0.2069107833823369
2846,ACCY 201: Accounting and Accountancy I,3.1312438510189744,0.9455390105906405
2847,THEA 110: Broadway Musicals,3.7460725720384214,0.6527310224660251
2848,LAW 792: Election Law,3.3795454545454544,0.5709201287294308
2849,BADM 327: Marketing to Business and Govt,3.734314814814815,0.42883659687293285
2850,MUS 411: Music in the Renaissance,3.5691666666666664,0.47622575762155306
2851,CS 498: Data Science & Analytics,2.7327631578947367,0.9382200374340016
2852,SOCW 360: Social Work and the Military,3.7664150943396226,0.5336294182282083
2853,LAW 792: Human Rights Advocacy,3.410769230769231,0.41683720375929717
2854,SOCW 415: Social Services for the Aged,3.673148148148148,0.39809650827905796
2855,"CI 415: Lang Varieties,Cult,& Learning",3.761718464351006,0.4810705319932864
2856,FIN 580: Inter. Environmental Policy,3.496222222222222,0.4585982937841444
2857,MBA 501: Foundations of Bus I-ECON,3.459230769230769,0.47276343882525906
2858,IS 516: School Library Media Center,3.8310447761194033,0.7037535489761965
2859,FSHN 199: Hot Topics in Sports Nutrition,3.4796747967479673,1.026871430556548
2860,FAA 110: Exploring Arts and Creativity,3.9523809523809526,0.21295885499997996
2861,KIN 133: Movement Skills-Dance,3.6833613445378153,0.5075385936576388
2862,MCB 316: Intro Eukaryotic Molec Genet,3.1476470588235292,0.7054204371008717
2863,LAW 792: Children and the Law,3.3819047619047624,0.6110772614826491
2864,ANSC 209: Meat Animal Carcass Eval,3.2758620689655173,0.8306811382165981
2865,BADM 374: Management Decision Models,3.4273657433578295,0.7042463966568072
2866,LLS 100: Intro Latina/Latino Studies,3.364805194805195,0.8060100174303804
2867,AIS 285: Indigenous Thinkers,3.5260000000000002,0.8428281521862253
2868,SPED 414: Assessment in ECSE,3.85872,0.41993137725109325
2869,MUS 524: Sem in Wrks of Select Composer,3.365192307692308,0.7320610797988192
2870,SWAH 403/AFST 433: Intermediate Swahili I,2.3072,1.3227713937033867
2871,"FIN 566: Market Microstructure, Trading",3.4006666666666665,0.49694354698384896
2872,ARTD 230/TE 230: Design Thinking/Need-Finding,3.8423809523809522,0.19498241097485988
2873,MUS 348: Choral Literature,3.9545454545454546,0.20829889522526546
2874,JOUR 199: Sports Journalism Today,3.6391666666666667,0.7067379091447
2875,HIST 422/EALC 421: Soc-Econ Hist Modern China,3.317073170731707,0.698789000927158
2876,SBC 506: Measurement and Evaluation,3.6301851851851854,0.6321875329501193
2877,FSHN 469/ABE 482: Package Engineering,3.8537195121951218,0.42329594601408266
2878,NUTR 510/ANSC 525/FSHN 510: Gastrointestinal Fermentation,3.557377049180328,0.7360637482178246
2879,AE 460: Aerodynamics & Propulsion Lab,3.694704081632653,0.41814119061563726
2880,ECON 490: Employee Comp. & Incentives,2.9639285714285717,0.8223891123068303
2881,ECON 502: Microeconomic Theory I,3.4387387387387385,0.4627534457595893
2882,LER 120: Contemporary Labor Problems,2.4743424855491325,1.4790952265023474
2883,SHS 301/LING 303: General Speech Science,3.2826082365364315,0.7435637649174128
2884,CEE 463: Reinforced Concrete II,3.472324492979719,0.5684341418699828
2885,LAW 627: Legal Research,3.1679354838709677,0.5422756075533424
2886,FSHN 199: Study Abroad to Mediterranean,3.7142857142857144,0.8806305718527109
2887,THEA 104: Introduction to Scenecraft,3.515454545454545,0.5805801221510383
2888,ECON 220: Intl Economic Principles,2.7969523809523817,1.1219338099562304
2889,CHBE 494: Comp Methods in Chemical Engr,3.8649999999999998,0.35664232782999833
2890,ENG 466: High-Tech Venture Marketing,3.6135311572700295,0.6221349713846096
2891,CEE 598: Integrated Urban Water Infrast,3.8841304347826084,0.312469658262356
2892,CEE 483: Soil Mechanics and Behavior,3.0364902506963793,0.9832995130458494
2893,BADM 337: Practicum in Supply Chain Mgt,3.8331700288184436,0.33588247982659947
2894,ECON 505: Macroeconomic Theory II,3.598918918918919,0.3722087744858209
2895,ECE 483: Analog IC Design,3.3011528822055136,0.8157805581055
2896,IS 458: Instruc Strat Tech Info Prof,3.821941747572816,0.41756357170193853
2897,CHLH 201: Pub Hlth Research Meas & Meth,3.1459374999999996,0.9282000706171865
2898,CHBE 551/CHEM 582: Chemical Kinetics & Catalysis,3.500208333333333,0.5200179868016319
2899,LAW 796: Europ of Labor and Employ Law,3.1376470588235295,0.6820861547424558
2900,LAS 199: Transfer Advantage,3.7633333333333328,0.5233227175144097
2901,ECE 314: Probability in Engineering Lab,3.686470588235294,0.7720342965291769
2902,GLBL 296: Human Rights in a Global .....,3.508571428571429,0.3515446962612119
2903,UP 316: Planning Analysis,3.2134895833333332,0.6781184215470725
2904,STAT 553: Probability and Measure I,3.3974468085106384,0.7553172310434145
2905,LAW 638: White Collar Crime,3.4525490196078428,0.43499985637705496
2906,FIN 521: Advanced Corporate Finance,3.513328456474031,0.49348806694666764
2907,CLCV 220/CWL 220: The Animal Self,2.8592307692307695,1.251604886894985
2908,ENGL 300: Screen Adaptations,3.536521739130435,0.3901906857762505
2909,ECE 462: Logic Synthesis,3.277299578059072,0.7354503535176752
2910,IB 401: Introduction to Entomology,3.1729629629629623,0.9456442632947825
2911,BIOE 476: Tissue Engineering,3.609967479674796,0.4383346150086554
2912,GLBL 225: Career Development:Internships,3.8411904761904765,0.45625390999473914
2913,HRD 440: Work Analysis,3.561363636363637,0.4537449769774112
2914,AGCM 220/ENVS 220/NRES 220: Communicating Agriculture,3.3945982142857147,1.0064718341086123
2915,LLS 220/SOC 221: Latina/o Migration,3.090909090909091,0.7397270734877078
2916,CHEM 436: Fundamental Organic Chem II,2.820818933132983,0.9529999323433843
2917,ENGL 274: Tech & Future: Spec Brit Fict,3.746666666666667,0.2506246165337683
2918,SOCW 451: HBSE I: Human Development,3.703852611940298,0.6274405994902625
2919,PSYC 514/ANTH 514/CS 549/EPSY 551/LING 570/PHIL 514: Seminar in Cognitive Science,3.5239795918367345,0.8358507090065619
2920,ENGL 276/CWL 276/EALC 276: Asian Film Genres,3.501,0.7781060339054054
2921,INFO 103: Introduction to Programming,3.043529411764706,1.198639346404244
2922,ENGL 461: Topics in Literature,3.359375,0.6880585799007233
2923,MATH 405: Teacher's Course,3.502881355932203,0.6240573931870224
2924,MDIA 223/NRES 223: Watching the Environment,2.7058441558441553,1.227157787512616
2925,IE 340/PSYC 358: Human Factors,3.6501423487544487,0.6960922810393728
2926,RST 393: Sport and Development,3.2468518518518517,0.6387163749910878
2927,SHS 300/LING 300: Anat & Physiol Spch Mechanism,3.0623364485981313,0.8731303436960112
2928,EIL 486: Ling for Language Teachers,3.742857142857143,0.46527762175514353
2929,ECE 361: Digital Communications,3.139754098360656,0.8542405918198407
2930,MUS 528: Res & Bibliography in Music,3.713181818181818,0.27185200458465303
2931,PHIL 107: Intro to Political Philosophy,3.372990196078431,0.7326733080810787
2932,HNDI 201: Elementary Hindi-Urdu I,3.638260869565218,0.6936334840590811
2933,ITAL 104: Intermediate Italian II,3.1904761904761907,0.9060141709733547
2934,MBA 502: Data Analytics I,3.9471276595744684,0.13963952330551152
2935,RLST 108: Religion & Society in West I,3.714957780458383,0.7415882310079501
2936,PSYC 351/PHIL 351: Thinking and Reasoning,3.043647058823529,1.0976422293570067
2937,ARTH 235: Baroque Art,3.2036090225563907,0.8404674123348205
2938,IS 452: Foundations Info Processing,3.827701149425287,0.5248317398298035
2939,CHEM 492: Appl Chem and Comp Sci Ed,3.7828260869565216,0.8229999816246981
2940,FSHN 145: Intro Hospitality Management,3.7708510638297867,0.5560109817805494
2941,LAS 199: Rethinking Ed: UGrad Research,3.9583333333333335,0.19982631347136331
2942,UP 101: Introduction to City Planning,3.3455474452554737,0.9175489790060914
2943,"PSYC 396: Power, Status and Influence",3.2385344827586207,0.7254430920791941
2944,ECE 417: Multimedia Signal Processing,3.5956785714285715,0.6511557611317756
2945,ARTH 127: Sustainable Design,3.8885714285714283,0.2385329310256206
2946,SOCW 101: SOCW Orientation Seminar,3.4732653061224497,0.9410895503922884
2947,"ANTH 362: Body, Personhood, and Culture",3.5283018867924527,0.6926234944692388
2948,HDFS 426: Family Conflict Management,3.2284782608695646,0.9284195720154349
2949,MBA 504: Finance II,3.765619946091644,0.4367116537224901
2950,SPAN 326: Cultural Studies Americas II,3.682100000000001,0.47745742218547615
2951,DANC 268: Music Theory for Dancers,3.3514545454545464,1.0043331902435533
2952,ECON 490: American Economic History,3.264514106583072,1.0207657395024925
2953,IB 443: Evolutionary Ecology,3.3111111111111113,0.9382172153663972
2954,ENGL 119/CWL 119: Harry Potter and More,3.8159036144578318,0.3153924162880204
2955,HORT 505: Research Methods in Plant Sci,3.9403571428571427,0.17998972476341019
2956,MATH 568: Topics in Actuarial Theory II,3.608695652173913,0.4132196420667731
2957,BIOE 507: Advanced Bioinstrumentation,3.909090909090909,0.20602094092391082
2958,RST 199: Undergraduate Open Seminar,3.8233333333333333,0.4522605957461322
2959,PHYS 581: Quantum Mechanics II,3.561366120218579,0.5861822320109886
2960,"EOL 568: Diversity, Leadership & Policy",3.791005917159764,0.6920872683030918
2961,ASTR 210: Introduction to Astrophysics,3.0258913934426226,1.1056736247347696
2962,BIOE 505/CSE 505: Computational Bioengineering,3.614315068493151,0.5443947343235805
2963,CPSC 131: Agriculture in Mythology,3.6198249452954046,0.8687043421821322
2964,ECE 498: Data Science & Analytics,3.028571428571429,0.8484612723113796
2965,PSYC 453/NEUR 453: Cog Neuroscience of Vision,3.2717142857142854,0.674560113658357
2966,LER 597: Employee Motivation & Perfmnce,3.733023255813953,0.3211645588756203
2967,SOCW 245: Nonprofit Sector and Society,3.651818181818182,0.6234335742383492
2968,MSE 420: Ceramic Materials & Properties,3.095341614906832,0.9208334268853633
2969,CMN 199: Undergraduate Open Seminar,3.638671328671329,1.0493169524983061
2970,AGED 300: Training and Development,3.708033707865168,0.5433759008736924
2971,IS 502: Libraries Info and Society,3.646013745704468,0.45459432443779546
2972,EALC 287: Introduction to Buddhism,3.001333333333333,0.8691019630758076
2973,ARCH 403: Modernity's Memory: Rev Arch,2.9452777777777777,0.8730040285993056
2974,MATH 181: A Mathematical World,2.805409691629956,1.1661140650766153
2975,SE 320: Control Systems,3.240601092896174,0.796015466114753
2976,IHLT 475: Field Experience in i-Health,3.8420000000000005,0.5306998222817331
2977,CHLH 456: Organization of Health Care,3.6433610822060354,0.6382344629219451
2978,GE 331: Analyt Methods for Uncertainty,2.6543312101910828,0.9995376471820379
2979,PHIL 477/PSYC 477: Philosophy of Psychology,3.1865384615384613,1.0848978764689623
2980,CS 433/CSE 422: Computer System Organization,3.3436212121212128,0.7476359157908005
2981,KIN 103: Indoor Court Activities,3.8899999999999997,0.4208769313045654
2982,PS 180: IntroPolitics of Globalization,3.053870967741936,0.6985192206591356
2983,RLST 202: New Testament in English,3.037547169811321,1.0416784454062902
2984,SPAN 314: Latin American Literature I,2.590909090909091,1.22611325700698
2985,CB 626: Nutritional Aspect Sm An Med,3.87603305785124,0.3537344555212016
2986,ATMS 313: Synoptic Weather Forecasting,3.136338028169014,0.943808197625964
2987,CEE 598: Const Optim and Decn Making,3.745403225806452,0.40166066402107664
2988,"REL 236/HIST 290: Religion, Violence & America",2.905714285714286,1.3498203458188036
2989,PS 231: Strategic Models,3.0364819277108435,0.9820623291563988
2990,GEOG 466/ESE 466: Environmental Policy,3.4257241379310344,0.7587682803138674
2991,CS 598: Data Mining Capstone,3.7977215189873417,0.4351456888785541
2992,RLST 260: Mystic and Saints in Islam,3.8936363636363636,0.2342016507694608
2993,EALC 415/CWL 415: Mod Japan Lit in Translation,3.488571428571429,0.47571535821414923
2994,IS 446: Fantasy Lit/Media for Youth,3.8676,0.18781437644653298
2995,BIOE 479: Cancer Nanotechnology,3.96,0.19595917942265426
2996,HORT 360: Vegetable Crop Production,3.2672,0.7182006404898286
2997,LLS 435/AAS 435/AFRO 435/GWS 435/MACS 432: Commodifying Difference,3.7117391304347827,0.37092894167637674
2998,ECON 512: Economics of Taxation,3.5189932885906035,0.3971234571558489
2999,PSYC 239: Community Psych,3.4669854881266495,0.7725480933363551
3000,MACS 199: Intro to Film&Media Production,3.1747826086956525,1.0301197463748841
3001,PS 300: Law&Representation,3.0940243902439026,0.6793107334466664
3002,ATMS 447: Climate Change Assessment,3.365714285714286,0.4813035021942909
3003,ADV 393: Advertising and Society,3.6872089947089957,0.5202980563410964
3004,FIN 300: Financial Markets,2.624077113953044,0.9999878327992343
3005,DANC 360: Int/Adv Contemp Mod Tech Core,3.5107812500000004,0.5342556290283121
3006,PS 282: Governing Globalization,3.2953292496171516,0.8897003420473099
3007,UP 503: Physical Planning,3.793475935828877,0.46768425201341074
3008,MATH 481: Vector and Tensor Analysis,3.0981521739130438,1.0487206795899573
3009,PSYC 353: Social Cognition,3.1994873023478676,0.9369652383565796
3010,FIN 524: Mergers and Acquisitions,3.544050632911392,0.3944312328357229
3011,PHYS 436: Electromagnetic Fields II,3.3528103277060572,0.7640164259222694
3012,ANTH 230: Sociocultural Anthropology,3.287656427758817,0.8613906344251101
3013,ANTH 288/AIS 288/HIST 288: American Indians of Illinois,3.107142857142857,0.9083142043794928
3014,TE 298: Foundations/Entrepreneurship,3.67962962962963,0.28021792420901803
3015,ANTH 271: Linguistic Anth-ACP,3.368620689655173,0.6961208978327862
3016,CI 541: Learning in Science,3.6109859154929578,0.6075699807361844
3017,HRE 490: Analyzing Work for HRD,3.172962962962963,0.37773020760771703
3018,CEE 440: Fate Cleanup Environ Pollutant,3.3790322580645156,0.5617303614363544
3019,AGED 480: Collaborative Leadership,3.793942161339422,0.3775795899287895
3020,ECE 447: Active Microwave Ckt Design,3.6280392156862753,0.6357148812375213
3021,CS 431: Embedded Systems,3.0528915662650604,0.8916886316665921
3022,BADM 590: IntroToBusAnalytics:Data&Firm,3.8510022271714917,0.6003656068683542
3023,MUS 105: Computation and Music I,3.075909090909091,1.579412028373819
3024,MATH 14: Trigonometry,2.343384615384615,1.110973622788833
3025,IHLT 474: Pre-Field Experience in Health,3.6988177339901473,0.861952807093259
3026,ECON 452/ACE 452: The Latin American Economies,3.3748857319332926,0.5522193159063179
3027,MCB 493: Advanced Cell Biology,3.4199999999999995,0.9370204946570845
3028,PS 300: World War I and IR Theory,3.43125,0.5232137270434202
3029,CS 598: Improving Your Research Skills,3.8810714285714285,0.22250745229436836
3030,ENGL 210: British Lit 1800 to Present,3.424545454545455,0.6329492818452596
3031,ME 471/AE 420/CSE 451: Finite Element Analysis,3.267100591715976,0.9166768920388862
3032,EPS 535: Assessment for Learning,3.9591228070175437,0.18795558174183102
3033,STAT 430: DataScience ProgrammingMethods,3.5906249999999997,0.6567736997690554
3034,ARCH 407: Rome: City of Visible History,3.5517391304347825,0.7191882632760538
3035,SOCW 471: Prof Practice Seminar II,3.8105263157894735,0.41788280507956227
3036,THEA 220: Survey of Theatrical Design,2.9591666666666665,1.0473534768909472
3037,MBA 501: Foundations of Bus I- ACC,3.468671586715867,0.4116043749978959
3038,GEOL 436: Petrology and Petrography,2.9133999999999993,0.7389901487841364
3039,FAA 102: Design Beyond Boundaries,3.2154330708661423,1.1529467592965685
3040,HRD 400: Principles of HRE,3.789868421052632,0.4453457953364135
3041,MATH 540: Real Analysis I,3.765384615384615,0.41310055798306194
3042,ARTH 403/EALC 403: Word and Image in Chinese Art,3.2826760563380284,0.6822634748036233
3043,EOL 547: Education Law,3.6949473684210523,0.4399087792622718
3044,BADM 321: Principles of Retailing,3.631577946768061,0.6280832546110272
3045,ENG 199: Intro to Engrg-ARISE,3.595744680851064,1.0033894572384336
3046,MATH 478: Loss Models,2.843611111111111,1.0760115467621303
3047,SOC 261/GWS 261: Gender Transnatl Perspective,3.488272727272728,0.670698223822023
3048,ECE 598: Deep Learning in Hardware,3.347826086956522,0.8713305992747611
3049,PS 386: International Law,2.894319148936171,0.9076899978442584
3050,LLS 238/HIST 292: Latina/o Social Movements,3.4949230769230772,0.7447335570564262
3051,FIN 311: Investments,3.26030303030303,0.6771474699438988
3052,RST 110: Leisure Service Delivery,3.190099317194289,0.958642993970019
3053,AVI 210: Commercial Pilot II,3.174285714285714,0.839436156729319
3054,ANTH 157: The Archaeology of Illinois,3.222121212121212,0.9199761445384022
3055,FIN 580: Financial Data Mgt. & Analysis,3.4938888888888893,0.46191395970769217
3056,LAW 796: Counter-Terrorism Law & Policy,3.3274999999999997,0.5721833185265016
3057,CPSC 414: Forage Crops & Pasture Ecology,3.730497237569061,0.47101779563464863
3058,MUS 346: Choral Mthds Secondary Ensem,3.687230769230769,0.7600880671491199
3059,MUS 346: Teaching of Choral Music,3.749295774647887,0.46822206102751146
3060,BADM 590: Digital Analytics,3.725882352941176,0.48124298404089105
3061,RST 210: Management in RST,3.191759259259259,0.5562437327215867
3062,KIN 130: Analysis of Basic Movement,3.6165081723625563,0.54841835827992
3063,AE 483: Aerospace Decision Algorithms,3.4814054054054058,0.7401571586023074
3064,ECON 490: Econ Growth & Development,3.1624324324324324,0.9887595433793865
3065,GWS 204/ENGL 277/MACS 204: Gender in Gaming,3.595178571428572,0.39782888941742534
3066,MATH 490: Stoch Proc for Fin & Insurance,2.736458333333333,1.098797618580065
3067,KIN 100: Weight Training I,3.628471849865952,0.7621143668694372
3068,MSE 403: Synthesis of Materials,3.0959752321981426,0.8633815866072418
3069,LAW 792: Supreme Court Seminar,3.7659259259259255,0.31208093987225505
3070,ADV 199: Creativity Conquers the World,3.7358333333333333,0.8554478196957558
3071,"MACS 321: Censorship, Cinema, & Culture",2.0622222222222226,1.3848394300111402
3072,CMN 595: Cultural Consid in Hlthcare,3.6004,1.0062742369751896
3073,HIST 390/KIN 345: Sport and Society,3.5767441860465112,0.558219987741625
3074,KIN 201: Phys Activity Research Methods,3.518677248677249,0.7766657673502388
3075,FIN 580: Real Estate Financial Markets,3.7580000000000005,0.393923850509207
3076,ENGL 300: Spielberg: New Hollywood,3.159047619047619,1.0373450762674086
3077,LA 452: Natural Precedent in Planting,3.447301587301587,0.6814473540536251
3078,CS 411: Database Systems,3.35072731316726,0.7775317849011517
3079,BADM 520: Marketing Strategy,3.6832941176470593,0.32734363392508536
3080,TE 298: Introduction to Innovation B,3.743461538461539,0.4562045956981305
3081,ANSC 445/ABE 445/NRES 445: Statistical Methods,3.85125,0.4303323570218721
3082,LAW 684: Federal Courts,3.451785714285714,0.306000158396651
3083,AE 352: Aerospace Dynamical Systems,3.101463187325256,0.8938990702568479
3084,LER 590: Compar Employ Relations System,3.7416666666666663,0.2622286957769666
3085,FIN 512: Financial Derivatives,3.566285414480588,0.4941551879807082
3086,FSHN 427/NUTR 427: Biochemical Nutrition II,3.397652916073968,0.6798366334924119
3087,SCAN 225/HIST 254: Vikings & Volvos: Scan Culture,3.7786567164179106,0.48549219684888695
3088,STAT 100: Statistics,3.351399099653464,0.858241988095639
3089,"PSYC 265: Power, Status, and Influence",2.6470588235294112,0.9180185271265692
3090,GEOL 100: Planet Earth,3.082297138377107,0.943383640190475
3091,STAT 107/CS 107/IS 107: Data Science Discovery,3.5273437500000004,0.9710259429263142
3092,ECON 490: Middle-Eastern Economics,3.6669736842105256,0.5699377152878016
3093,DANC 109: Ballet III,3.7488888888888887,0.6329304761617353
3094,ACCY 398: Practical Problems in Atg,3.9402983725135616,0.30682148348496047
3095,MCB 316: Genetics and Disease,2.939594594594594,1.018753131899267
3096,IS 590: Youth Reference Services,3.855,0.26210684844162313
3097,MSE 583: Dynamics of Complex Fluids,3.5557142857142856,0.45615965697665684
3098,ENGL 300: The Haunted Story,3.276521739130435,0.9047200321005012
3099,PSYC 468: Psych and Law,3.303176470588235,0.7806049113870992
3100,ECE 485/ME 485: MEMS Devices & Systems,3.5731111111111113,0.5112815657797305
3101,HDFS 310: Adult Development,3.542525252525252,0.6114816307264228
3102,EPS 500: Intro to Qualitative Methods,3.438285714285714,1.3328218951088824
3103,MATH 490: Computational Math,3.2053846153846157,0.9246630603349141
3104,ACE 341: Contemp Issues in AgAccy&Fin,3.5823489932885906,0.7851305959522459
3105,ECON 411: Public Sector Economics,2.8931244560487386,0.8912505189658062
3106,CEE 450: Surface Hydrology,3.6588709677419358,0.5824058505445544
3107,ENGL 202/CWL 253/MDVL 201: Medieval Lit and Culture,3.3240036900369003,0.8178741365927993
3108,DANC 160: Beginning Modern Tech Core,3.390566037735849,0.7896868619767204
3109,CS 498: Virtual Reality,3.6056546134663345,0.5361999226196973
3110,"ANSC 221: Cells, Metabolism and Genetics",2.847502876869966,1.0182841008582864
3111,EPSY 556: Analysis of Educational Tech,3.931379310344828,0.2025820249018098
3112,ANSC 398: CC Humane Society Internship,3.7898630136986298,0.6107720090084171
3113,SOCW 532: Practice Evaluation,3.8986692015209123,0.3497094623581989
3114,ENGL 250: The American Novel to 1914,3.4449180327868856,0.5152810987875596
3115,LING 401: Intro to General Phonetics,3.159096573208723,1.0038288661633388
3116,CHEM 588: Physical Methods Mat Chem,3.708792270531401,0.3743244999256703
3117,"ECON 490: Econ of Terror, War & Conflict",3.327716535433071,0.5171182855233825
3118,BIOE 498: App in Cancer and MechanoBio,3.885,0.2055433699321798
3119,ARCH 415: Neoclass & Nineteen Cent Arch,3.160384615384615,0.7642164452221171
3120,CI 473: Literacy in Content Areas,3.937826086956522,0.2459932222774181
3121,ECON 484: Law and Economics,3.1250708661417326,1.0474581695825538
3122,ARCH 409: Special Topics in Spanish Arch,3.3170263157894744,0.49403265323799594
3123,PSYC 363: Developmental Child Psych Lab,3.5502294455066923,0.7449626531716431
3124,NRES 598: Issues-Aquat Ecosystem Conserv,3.0808000000000004,1.1243804338390098
3125,TSM 352: Land and Water Mgt Systems,3.0362500000000003,1.1096441340207528
3126,DANC 266: Intermediate Ballet Tech Core,3.51185,0.6718906737706664
3127,JOUR 425: Multimedia Editing and Design,3.0154545454545456,0.8729194864087216
3128,CMN 496: Communication & Culture,3.5873913043478263,0.6560005129326225
3129,MATH 472: Actuarial Theory II,2.8927662957074722,0.9598282393422802
3130,EPSY 590: Global Issues in Learning,3.826304347826087,0.5274357933133217
3131,LA 343: Landscape Construction,3.1432710280373835,0.6138582985151806
3132,SHS 121: American Sign Language I,3.2335126377187304,0.8977084535626826
3133,ASTR 350: Introduction to Cosmology,3.2544549763033177,1.0030371233018656
3134,AFRO 378/HIST 389: Race and Revolutions,3.619642857142857,0.7803729975506088
3135,HIST 221/EALC 221: Modern China,3.4994897959183677,0.5364492528807221
3136,IE 598: Machine Learning in Fin Lab,3.8313157894736842,0.2125926553743416
3137,SOCW 501: SW Practice with Groups,3.751863354037267,0.43195957507107396
3138,BADM 326: Pricing Policies,3.581558441558441,0.7540827947269445
3139,MUS 272: Second Concert Band,3.922072072072072,0.4217960677075408
3140,INFO 490: The Video Game Dev Process,3.813333333333334,0.3623122118958853
3141,ANTH 259/LLS 259: Latina/o Cultures,3.716296296296296,0.6324622556335654
3142,EPSY 590: Global Issues in Lrn & Pedago,3.7851612903225806,0.589887200631869
3143,BADM 312: Designing and Managing Orgs,3.6995151515151514,0.4901895812111956
3144,PSYC 490: Measurement & Test Develop Lab,3.928333333333333,0.2005221358955838
3145,KIN 494: Phys Act & Diverse Populations,3.888888888888889,0.41573970964154905
3146,AVI 497: Special Topics in Aviation,3.403194444444444,0.5570553193876032
3147,LAS 101: Freshman Seminar,3.623084031949304,0.76813598677984
3148,CEE 498: Computer Methods,3.9366666666666665,0.1665428111222695
